candidate_pool,selector,n_queries,success,median_rmsd,pb_valid_all,candidate_auroc,evidence_role
perbin100,official_ranking,1928,0.5430497925311203,1.5214005708694458,0.6305244549204478,,candidate-pool size/stability check across per-bin sampling budgets
perbin100,hgb_rank_structure_reference_neighborhood_ordinary,1928,0.5357883817427386,1.5899473428726196,0.6619047619047619,0.9047696374837036,candidate-pool size/stability check across per-bin sampling budgets
perbin100,hgb_rank_structure_reference_neighborhood_low_similarity,1928,0.5430497925311203,1.5218452215194702,0.6455696202531646,0.9078158656094186,candidate-pool size/stability check across per-bin sampling budgets
perbin100,hgb_rank_structure_reference_neighborhood_low_similarity_guard0.05,1928,0.5466804979253111,1.4958162307739258,0.6534954407294833,0.9078158656094186,candidate-pool size/stability check across per-bin sampling budgets
perbin300_clean,official_ranking,4727,0.6244975671673366,1.109410047531128,0.6682938735660239,,candidate-pool size/stability check across per-bin sampling budgets
perbin300_clean,hgb_rank_structure_reference_neighborhood_ordinary,4727,0.6209012058387984,1.088415503501892,0.73989898989899,0.8919287816929314,candidate-pool size/stability check across per-bin sampling budgets
perbin300_clean,hgb_rank_structure_reference_neighborhood_low_similarity,4727,0.6225936111698752,1.0775469541549685,0.7532808398950132,0.8893250694075618,candidate-pool size/stability check across per-bin sampling budgets
perbin300_clean,hgb_rank_structure_reference_neighborhood_low_similarity_guard0.05,4727,0.6291516818277978,1.0717811584472656,0.713216957605985,0.8893250694075618,candidate-pool size/stability check across per-bin sampling budgets
